"359","A1359","四川省成都市","青羊区江汉路148号","2020-08-05 14:22:27"
"360","A1360","四川省成都市","青羊区江汉路142号","2020-08-05 14:22:27"
"361","A1361","四川省成都市","青羊区江汉路138号","2020-08-05 14:22:27"
"362","A1362","四川省成都市","青羊区江汉路134号","2020-08-05 14:22:27"
"363","A1363","四川省成都市","青羊区江汉路150号","2020-08-05 14:22:27"
"364","A1364","四川省成都市","青羊区江汉路126号","2020-08-05 14:22:27"
"365","A1365","四川省成都市","青羊区江汉路110号","2020-08-05 14:22:27"
"366","A1366","四川省成都市","青羊区江汉路102号","2020-08-05 14:22:27"
"367","A1367","四川省成都市","青羊区江汉路96号","2020-08-05 14:22:27"
"368","A1368","四川省成都市","青羊区江汉路90号","2020-08-05 14:22:27"
"369","A1369","四川省成都市","青羊区江汉路84号","2020-08-05 14:22:27"
"370","A1370","四川省成都市","青羊区江汉路80号","2020-08-05 14:22:27"
"371","A1371","四川省成都市","青羊区江汉路76号","2020-08-05 14:22:27"
"372","A1372","四川省成都市","青羊区江汉路70号","2020-08-05 14:22:27"
"373","A1373","四川省成都市","青羊区江汉路64号","2020-08-05 14:22:27"
"374","A1374","四川省成都市","青羊区江汉路60号","2020-08-05 14:22:27"
"375","A1375","四川省成都市","青羊区江汉路54号","2020-08-05 14:22:27"
"376","A1376","四川省成都市","青羊区江汉路48号","2020-08-05 14:22:27"
"377","A1377","四川省成都市","青羊区江汉路44号","2020-08-05 14:22:27"
"378","A1378","四川省成都市","青羊区江汉路36号","2020-08-05 14:22:27"
"379","A1379","四川省成都市","青羊区江汉路32号","2020-08-05 14:22:27"
"380","A1380","四川省成都市","青羊区江汉路26号","2020-08-05 14:22:27"
"381","A1381","四川省成都市","青羊区江汉路22号","2020-08-05 14:22:27"
"382","A1382","四川省成都市","青羊区江汉路18号","2020-08-05 14:22:27"
"383","A1383","四川省成都市","青羊区江汉路16号","2020-08-05 14:22:27"
"384","A1384","四川省成都市","青羊区江汉路12号","2020-08-05 14:22:27"
"385","A1385","四川省成都市","青羊区江汉路10号","2020-08-05 14:22:27"
"386","A1386","四川省成都市","青羊区江汉路6号","2020-08-05 14:22:27"
"387","A1387","四川省成都市","青羊区文武路182号","2020-08-05 14:22:27"
"388","A1388","四川省成都市","青羊区文武路1182号","2020-08-05 14:22:27"
"389","A1389","四川省成都市","青羊区文武路180号","2020-08-05 14:22:27"
"390","A1390","四川省成都市","青羊区文武路196号","2020-08-05 14:22:27"
"391","A1391","四川省成都市","青羊区文武路1196号","2020-08-05 14:22:27"
"392","A1392","四川省成都市","青羊区文武路170","2020-08-05 14:22:27"
"393","A1393","四川省成都市","青羊区文武路166号","2020-08-05 14:22:27"
"394","A1394","四川省成都市","青羊区文武路160号","2020-08-05 14:22:27"
"395","A1395","四川省成都市","青羊区文武路158号","2020-08-05 14:22:27"
"396","A1396","四川省成都市","青羊区文武路152号附11","2020-08-05 14:22:27"
"397","A1397","河南省郑州市","中原区陇海西路313号","2020-08-05 14:22:27"
"398","A1398","河南省郑州市","中原区陇海西路1313号","2020-08-05 14:22:27"
"399","A1399","河南省郑州市","中原区陇海西路2315号","2020-08-05 14:22:27"
"400","A1400","河南省郑州市","中原区陇海西路3125号","2020-08-05 14:22:27"
"401","A1401","河南省郑州市","中原区陇海西路1315号","2020-08-05 14:22:27"
"402","A1402","河南省郑州市","中原区陇海西路317号","2020-08-05 14:22:27"
"403","A1403","河南省郑州市","中原区陇海西路1417号","2020-08-05 14:22:27"
"404","A1404","河南省郑州市","中原区陇海西路319号","2020-08-05 14:22:27"
"405","A1405","河南省郑州市","中原区陇海西路1319号","2020-08-05 14:22:27"
"406","A1406","河南省郑州市","中原区陇海西路321号","2020-08-05 14:22:27"
"407","A1407","河南省郑州市","中原区陇海西路3121号","2020-08-05 14:22:27"
"408","A1408","河南省郑州市","中原区陇海西路3223号","2020-08-05 14:22:27"
"409","A1409","河南省郑州市","中原区陇海西路3223号","2020-08-05 14:22:27"
"410","A1410","河南省郑州市","中原区陇海西路323号","2020-08-05 14:22:27"
"411","A1411","河南省郑州市","中原区陇海西路321号","2020-08-05 14:22:27"
"412","A1412","河南省郑州市","中原区陇海西路1321号","2020-08-05 14:22:27"
"413","A1413","河南省郑州市","中原区陇海西路2321号","2020-08-05 14:22:27"
"414","A1414","河南省郑州市","中原区陇海西路2319号","2020-08-05 14:22:27"
"415","A1415","河南省郑州市","中原区陇海西路3127号","2020-08-05 14:22:27"
"416","A1416","河南省郑州市","中原区陇海西路1317号","2020-08-05 14:22:27"
"417","A1417","河南省郑州市","中原区陇海西路2317号","2020-08-05 14:22:27"
"418","A1418","河南省郑州市","中原区陇海西路315号","2020-08-05 14:22:27"
"419","A1419","河南省郑州市","中原区陇海西路1315号","2020-08-05 14:22:27"
"420","A1420","河南省郑州市","中原区陇海西路1313号","2020-08-05 14:22:27"
"421","A1421","河南省郑州市","中原区陇海西路3713号","2020-08-05 14:22:27"
"422","A1422","河南省郑州市","中原区陇海西路2313号","2020-08-05 14:22:27"
"423","A1423","河南省郑州市","中原区陇海西路3111号","2020-08-05 14:22:27"
"424","A1424","河南省郑州市","中原区陇海西路311号","2020-08-05 14:22:27"
"425","A1425","河南省郑州市","中原区陇海西路309号","2020-08-05 14:22:27"
"426","A1426","河南省郑州市","中原区陇海西路1309号","2020-08-05 14:22:27"
"427","A1427","河南省郑州市","中原区陇海西路2309号","2020-08-05 14:22:27"
"428","A1428","河南省郑州市","中原区陇海西路307号","2020-08-05 14:22:27"
"429","A1429","河南省郑州市","中原区陇海西路1307号","2020-08-05 14:22:27"
"430","A1430","河南省郑州市","中原区陇海西路305号","2020-08-05 14:22:27"
"431","A1431","河南省郑州市","中原区陇海西路1305号","2020-08-05 14:22:27"
"432","A1432","河南省郑州市","中原区陇海西路303号","2020-08-05 14:22:27"
"433","A1433","河南省郑州市","中原区陇海西路2303号","2020-08-05 14:22:27"
"434","A1434","河南省郑州市","中原区陇海西路1303号","2020-08-05 14:22:27"
"435","A1435","河南省郑州市","中原区陇海西路301号","2020-08-05 14:22:27"
"436","A1436","河南省郑州市","中原区陇海西路1381号","2020-08-05 14:22:27"
"437","A1437","河南省郑州市","中原区陇海西路3201号","2020-08-05 14:22:27"
"438","A1438","河南省郑州市","中原区陇海西路1301号","2020-08-05 14:22:27"
"439","A1439","河南省郑州市","中原区陇海西路297号","2020-08-05 14:22:27"
"440","A1440","河南省郑州市","中原区陇海西路1297号","2020-08-05 14:22:27"
"441","A1441","河南省郑州市","中原区陇海西路2197号","2020-08-05 14:22:27"
"442","A1442","河南省郑州市","中原区陇海西路299号","2020-08-05 14:22:27"
"443","A1443","河南省郑州市","中原区陇海西路1299号","2020-08-05 14:22:27"
"444","A1444","河南省郑州市","中原区陇海西路295号","2020-08-05 14:22:27"
"445","A1445","河南省郑州市","中原区陇海西路293号","2020-08-05 14:22:27"
"446","A1446","河南省郑州市","中原区陇海西路2193号","2020-08-05 14:22:27"
"447","A1447","四川省成都市","武侯区人民南路三段29号-1","2020-08-05 14:22:27"
"448","A1448","四川省成都市","武侯区人民南路三段129号-1","2020-08-05 14:22:27"
"449","A1449","四川省成都市","武侯区林荫街11","2020-08-05 14:22:27"
"450","A1450","四川省成都市","武侯区林荫街122","2020-08-05 14:22:27"
"451","A1451","四川省成都市","武侯区林荫街1123","2020-08-05 14:22:27"
"452","A1452","四川省成都市","武侯区林荫街110","2020-08-05 14:22:27"
"453","A1453","四川省成都市","武侯区林荫街114","2020-08-05 14:22:27"
"454","A1454","四川省成都市","武侯区林荫街32号","2020-08-05 14:22:27"
"455","A1455","四川省成都市","武侯区林荫街12号","2020-08-05 14:22:27"
"456","A1456","四川省成都市","武侯区林荫街22号","2020-08-05 14:22:27"
"457","A1457","四川省成都市","武侯区人民南路三段17号","2020-08-05 14:22:27"
"458","A1458","四川省成都市","武侯区人民南路三段117号","2020-08-05 14:22:27"
"459","A1459","四川省成都市","武侯区人民南路三段127号","2020-08-05 14:22:27"
"460","A1460","四川省成都市","武侯区人民南路三段137号","2020-08-05 14:22:27"
"461","A1461","四川省成都市","武侯区人民南路三段147号","2020-08-05 14:22:27"
"462","A1462","四川省成都市","武侯区人民南路三段157号","2020-08-05 14:22:27"
"463","A1463","四川省成都市","武侯区人民南路三段167号","2020-08-05 14:22:27"
"464","A1464","四川省成都市","武侯区人民南路17号","2020-08-05 14:22:27"
"465","A1465","四川省成都市","武侯区人民南路117号附1号","2020-08-05 14:22:27"
"466","A1466","四川省成都市","武侯区人民南路127号附1号","2020-08-05 14:22:27"
"467","A1467","四川省成都市","武侯区人民南路137号附1号","2020-08-05 14:22:27"
"468","A1468","四川省成都市","武侯区人民南路147号附1号","2020-08-05 14:22:27"
"469","A1469","四川省成都市","武侯区人民南路157号附1号","2020-08-05 14:22:27"
"470","A1470","四川省成都市","锦江区玉沙路46号","2020-08-05 14:22:27"
"471","A1471","四川省成都市","锦江区玉沙路38号","2020-08-05 14:22:27"
"472","A1472","四川省成都市","锦江区玉沙路32号","2020-08-05 14:22:27"
"473","A1473","湖北省武汉市","青山区建设五路31","2020-08-05 14:22:27"
"474","A1474","湖北省武汉市","青山区建设五路32","2020-08-05 14:22:27"
"475","A1475","湖北省武汉市","青山区建设五路33","2020-08-05 14:22:27"
"476","A1476","湖北省武汉市","青山区建设五路34","2020-08-05 14:22:27"
"477","A1477","湖北省武汉市","青山区建设五路35","2020-08-05 14:22:27"
"478","A1478","湖北省武汉市","青山区建设五路36","2020-08-05 14:22:27"
"479","A1479","湖北省武汉市","青山区建设五路37","2020-08-05 14:22:27"
"480","A1480","湖北省武汉市","青山区建设五路38","2020-08-05 14:22:27"
"481","A1481","湖北省武汉市","青山区建设五路39","2020-08-05 14:22:27"
"482","A1482","湖北省武汉市","青山区建设五路30","2020-08-05 14:22:27"
"483","A1483","湖北省武汉市","青山区建设五路","2020-08-05 14:22:27"
"484","A1484","湖北省武汉市","青山区红钢二街","2020-08-05 14:22:27"
"485","A1485","湖北省武汉市","青山区建设六路11号","2020-08-05 14:22:27"
"486","A1486","湖北省武汉市","青山区建设六路12","2020-08-05 14:22:27"
"487","A1487","湖北省武汉市","青山区十三街21门2号","2020-08-05 14:22:27"
"488","A1488","湖北省武汉市","青山区建设六路18号","2020-08-05 14:22:27"
"489","A1489","湖北省武汉市","青山区建设六路118号","2020-08-05 14:22:27"
"490","A1490","湖北省武汉市","青山区建设六路128号","2020-08-05 14:22:27"
"491","A1491","湖北省武汉市","青山区建设六路138号","2020-08-05 14:22:27"
"492","A1492","湖北省武汉市","青山区建设六路148号","2020-08-05 14:22:27"
"493","A1493","湖北省武汉市","青山区建设六路158号","2020-08-05 14:22:27"
"494","A1494","湖北省武汉市","青山区建设六路168号","2020-08-05 14:22:27"
"495","A1495","湖北省武汉市","青山区建设六路20号","2020-08-05 14:22:27"
"496","A1496","湖北省武汉市","青山区建设六路120号","2020-08-05 14:22:27"
"497","A1497","湖北省武汉市","青山区建设六路220号","2020-08-05 14:22:27"
"498","A1498","湖北省武汉市","青山区建设六路320号","2020-08-05 14:22:27"
"499","A1499","湖北省武汉市","青山区建设六路420号","2020-08-05 14:22:27"
"500","A1500","湖北省武汉市","青山区建设六路520号","2020-08-05 14:22:27"
"501","A1501","湖北省武汉市","青山区建设六路620号","2020-08-05 14:22:27"
"502","A1502","湖北省武汉市","青山区建设六路720号","2020-08-05 14:22:27"
"503","A1503","湖北省武汉市","青山区建设六路820号","2020-08-05 14:22:27"
"504","A1504","湖北省武汉市","青山区和平大道981号","2020-08-05 14:22:27"
"505","A1505","湖北省武汉市","青山区和平大道1981号","2020-08-05 14:22:27"
"506","A1506","湖北省武汉市","青山区和平大道2981号","2020-08-05 14:22:27"
"507","A1507","湖北省武汉市","青山区和平大道3981号","2020-08-05 14:22:27"
"508","A1508","湖北省武汉市","青山区和平大道4981号","2020-08-05 14:22:27"
"509","A1509","湖北省武汉市","青山区和平大道5981号","2020-08-05 14:22:27"
"510","A1510","湖北省武汉市","青山区和平大道983号","2020-08-05 14:22:27"
"511","A1511","湖北省武汉市","青山区和平大道1983号","2020-08-05 14:22:27"
"512","A1512","湖北省武汉市","青山区和平大道2983号","2020-08-05 14:22:27"
"513","A1513","湖北省武汉市","青山区和平大道3983号","2020-08-05 14:22:27"
"514","A1514","湖北省武汉市","青山区和平大道4983号","2020-08-05 14:22:27"
"515","A1515","湖北省武汉市","青山区和平大道1498号","2020-08-05 14:22:27"
"516","A1516","湖北省武汉市","青山区和平大道1098号","2020-08-05 14:22:27"
"517","A1517","湖北省武汉市","青山区和平大道2498号","2020-08-05 14:22:27"
"518","A1518","湖北省武汉市","青山区和平大道498号","2020-08-05 14:22:27"
"519","A1519","湖北省武汉市","青山区和平大道985号","2020-08-05 14:22:27"
"520","A1520","湖北省武汉市","青山区和平大道1985号","2020-08-05 14:22:27"
"521","A1521","湖北省武汉市","青山区和平大道1987号","2020-08-05 14:22:27"
"522","A1522","湖北省武汉市","青山区和平大道9187号","2020-08-05 14:22:27"
"523","A1523","四川省成都市","青羊区德盛路10号","2020-08-05 14:22:27"
"524","A1524","四川省成都市","青羊区太升南路298号","2020-08-05 14:22:27"
"525","A1525","四川省成都市","锦江区玉沙路156号","2020-08-05 14:22:27"
"526","A1526","四川省成都市","锦江区玉沙路154号","2020-08-05 14:22:27"
"527","A1527","四川省成都市","锦江区玉沙路152号","2020-08-05 14:22:27"
"528","A1528","四川省成都市","锦江区玉沙路150号","2020-08-05 14:22:27"
"529","A1529","四川省成都市","锦江区玉沙路148号","2020-08-05 14:22:27"
"530","A1530","四川省成都市","锦江区玉沙路207号","2020-08-05 14:22:27"
"531","A1531","四川省成都市","锦江区玉沙路142号","2020-08-05 14:22:27"
"532","A1532","四川省成都市","锦江区玉沙路138号","2020-08-05 14:22:27"
"533","A1533","四川省成都市","锦江区玉沙路1138号","2020-08-05 14:22:27"
"534","A1534","四川省成都市","锦江区玉沙路136号","2020-08-05 14:22:27"
"535","A1535","四川省成都市","锦江区玉沙路1136号","2020-08-05 14:22:27"
"536","A1536","四川省成都市","锦江区玉沙路130号","2020-08-05 14:22:27"
"537","A1537","四川省成都市","锦江区玉沙路180号","2020-08-05 14:22:27"
"538","A1538","四川省成都市","锦江区玉沙路128号","2020-08-05 14:22:27"
"539","A1539","四川省成都市","锦江区玉沙路126号","2020-08-05 14:22:27"
"540","A1540","四川省成都市","锦江区玉沙路124号","2020-08-05 14:22:27"
"541","A1541","四川省成都市","锦江区玉沙路120号","2020-08-05 14:22:27"
"542","A1542","四川省成都市","锦江区玉沙路116号","2020-08-05 14:22:27"
"543","A1543","四川省成都市","锦江区玉沙路114号","2020-08-05 14:22:27"
"544","A1544","四川省成都市","锦江区玉沙路112号","2020-08-05 14:22:27"
"545","A1545","四川省成都市","锦江区玉沙路212号","2020-08-05 14:22:27"
"546","A1546","四川省成都市","锦江区玉沙路110号","2020-08-05 14:22:27"
"547","A1547","四川省成都市","锦江区玉沙路118号附1号","2020-08-05 14:22:27"
"548","A1548","四川省成都市","锦江区玉沙路106号附2号","2020-08-05 14:22:27"
"549","A1549","四川省成都市","锦江区玉沙路116号附1号","2020-08-05 14:22:27"
"550","A1550","四川省成都市","锦江区玉沙路101号","2020-08-05 14:22:27"
"551","A1551","四川省成都市","锦江区玉沙路98","2020-08-05 14:22:27"
"552","A1552","四川省成都市","锦江区玉沙路198","2020-08-05 14:22:27"
"553","A1553","四川省成都市","锦江区玉沙路100号附1号","2020-08-05 14:22:27"
"554","A1554","四川省成都市","锦江区玉沙路98号","2020-08-05 14:22:27"
"555","A1555","四川省成都市","锦江区玉沙路94","2020-08-05 14:22:27"
"556","A1556","四川省成都市","锦江区玉沙路941","2020-08-05 14:22:27"
"557","A1557","四川省成都市","锦江区玉沙路194","2020-08-05 14:22:27"
"558","A1558","四川省成都市","锦江区玉沙路90号五楼","2020-08-05 14:22:27"
"559","A1559","四川省成都市","锦江区玉沙路190号五楼","2020-08-05 14:22:27"
"560","A1560","四川省成都市","锦江区玉沙路910号五楼","2020-08-05 14:22:27"
"561","A1561","四川省成都市","锦江区玉沙路88号","2020-08-05 14:22:27"
"562","A1562","四川省成都市","锦江区玉沙路188号","2020-08-05 14:22:27"
"563","A1563","四川省成都市","锦江区玉沙路137号","2020-08-05 14:22:27"
"564","A1564","四川省成都市","锦江区玉沙路84号","2020-08-05 14:22:27"
"565","A1565","四川省成都市","锦江区玉沙路184号","2020-08-05 14:22:27"
"566","A1566","四川省成都市","锦江区玉沙路814号","2020-08-05 14:22:27"
"567","A1567","四川省成都市","锦江区玉沙路125号","2020-08-05 14:22:27"
"568","A1568","四川省成都市","锦江区玉沙路82号附2","2020-08-05 14:22:27"
"569","A1569","四川省成都市","锦江区玉沙路78号","2020-08-05 14:22:27"
"570","A1570","四川省成都市","锦江区玉沙路76号","2020-08-05 14:22:27"
"571","A1571","四川省成都市","锦江区玉沙路716号","2020-08-05 14:22:27"
"572","A1572","四川省成都市","锦江区玉沙路74号","2020-08-05 14:22:27"
"573","A1573","山东省青岛市","北区利津路48号","2020-08-05 14:22:27"
"574","A1574","山东省青岛市","北区利津路125号","2020-08-05 14:22:27"
"575","A1575","山东省青岛市","北区沈阳路17号","2020-08-05 14:22:27"
"576","A1576","山东省青岛市","北区沈阳路19号","2020-08-05 14:22:27"
"577","A1577","山东省青岛市","北区沈阳路119号","2020-08-05 14:22:27"
"578","A1578","山东省青岛市","北区沈阳路129号","2020-08-05 14:22:27"
"579","A1579","山东省青岛市","北区沈阳路219号","2020-08-05 14:22:27"
"580","A1580","山东省青岛市","北区沈阳路21-1","2020-08-05 14:22:27"
"581","A1581","山东省青岛市","北区沈阳路21号","2020-08-05 14:22:27"
"582","A1582","山东省青岛市","北区洮南路401号","2020-08-05 14:22:27"
"583","A1583","山东省青岛市","北区洮南路301号","2020-08-05 14:22:27"
"584","A1584","山东省青岛市","北区洮南路201号","2020-08-05 14:22:27"
"585","A1585","山东省青岛市","北区洮南路101号","2020-08-05 14:22:27"
"586","A1586","山东省青岛市","北区姚南路1号","2020-08-05 14:22:27"
"587","A1587","山东省青岛市","北区洮南路11号","2020-08-05 14:22:27"
"588","A1588","山东省青岛市","北区洮南路12号","2020-08-05 14:22:27"
"589","A1589","山东省青岛市","北区洮南路31号","2020-08-05 14:22:27"
"590","A1590","山东省青岛市","北区洮南路18号","2020-08-05 14:22:27"
"591","A1591","山东省青岛市","北区洮南路91号","2020-08-05 14:22:27"
"592","A1592","山东省青岛市","北区洮南路2号","2020-08-05 14:22:27"
"593","A1593","山东省青岛市","北区洮南路122号","2020-08-05 14:22:27"
"594","A1594","山东省青岛市","北区洮南路22号","2020-08-05 14:22:27"
"595","A1595","山东省青岛市","北区洮南路32号","2020-08-05 14:22:27"
"596","A1596","山东省青岛市","北区大名路178号","2020-08-05 14:22:27"
"597","A1597","山东省青岛市","北区大名路203号","2020-08-05 14:22:27"
"598","A1598","山东省青岛市","北区大名路213号","2020-08-05 14:22:27"
"599","A1599","山东省青岛市","北区大名路223号","2020-08-05 14:22:27"
"600","A1600","山东省青岛市","北区大名路233号","2020-08-05 14:22:27"
"601","A1601","山东省青岛市","北区大名路243号","2020-08-05 14:22:27"
"602","A1602","山东省青岛市","北区大名路253号","2020-08-05 14:22:27"
"603","A1603","山东省青岛市","北区大名路263号","2020-08-05 14:22:27"
"604","A1604","山东省青岛市","北区洮南路3号","2020-08-05 14:22:27"
"605","A1605","山东省青岛市","北区洮南路13号","2020-08-05 14:22:27"
"606","A1606","山东省青岛市","北区洮南路23号","2020-08-05 14:22:27"
"607","A1607","山东省青岛市","北区洮南路33号","2020-08-05 14:22:27"
"608","A1608","山东省青岛市","北区洮南路43号","2020-08-05 14:22:27"
"609","A1609","山东省青岛市","北区洮南路62号","2020-08-05 14:22:27"
"610","A1610","山东省青岛市","北区洮南路162号","2020-08-05 14:22:27"
"611","A1611","山东省青岛市","北区洮南路262号","2020-08-05 14:22:27"
"612","A1612","山东省青岛市","北区洮南路6号","2020-08-05 14:22:27"
"613","A1613","山东省青岛市","北区洮南路16号","2020-08-05 14:22:27"
"614","A1614","山东省青岛市","北区洮南路26号","2020-08-05 14:22:27"
"615","A1615","山东省青岛市","北区洮南路36号","2020-08-05 14:22:27"
"616","A1616","山东省青岛市","北区洮南路46号","2020-08-05 14:22:27"
"617","A1617","山东省青岛市","北区洮南路56号","2020-08-05 14:22:27"
"618","A1618","山东省青岛市","北区威海路214-2","2020-08-05 14:22:27"
"619","A1619","山东省青岛市","北区威海路98号","2020-08-05 14:22:27"
"620","A1620","山东省青岛市","北区威海路298号","2020-08-05 14:22:27"
"621","A1621","山东省青岛市","北区威海路198号","2020-08-05 14:22:27"
"622","A1622","湖北省武汉市","洪山区工业一路","2020-08-05 14:22:27"
"623","A1623","湖北省武汉市","洪山区友谊大道13号","2020-08-05 14:22:27"
"624","A1624","湖北省武汉市","洪山区友谊大道113号","2020-08-05 14:22:27"
"625","A1625","湖北省武汉市","洪山区友谊大道213号","2020-08-05 14:22:27"
"626","A1626","湖北省武汉市","洪山区友谊大道1102","2020-08-05 14:22:27"
"627","A1627","湖北省武汉市","洪山区友谊大道31号","2020-08-05 14:22:27"
"628","A1628","湖北省武汉市","洪山区友谊大道131号","2020-08-05 14:22:27"
"629","A1629","湖北省武汉市","洪山区友谊大道133号","2020-08-05 14:22:27"
"630","A1630","湖北省武汉市","洪山区友谊大道233号","2020-08-05 14:22:27"
"631","A1631","湖北省武汉市","青山区友谊大道331号","2020-08-05 14:22:27"
"632","A1632","湖北省武汉市","青山区友谊大道323号","2020-08-05 14:22:27"
"633","A1633","湖北省武汉市","青山区115街97门2号","2020-08-05 14:22:27"
"634","A1634","湖北省武汉市","青山区115街97门12号","2020-08-05 14:22:27"
"635","A1635","湖北省武汉市","青山区115街197门2号","2020-08-05 14:22:27"
"636","A1636","湖北省武汉市","青山区115街197门12号","2020-08-05 14:22:27"
"637","A1637","湖北省武汉市","青山区115街297门2号","2020-08-05 14:22:27"
"638","A1638","湖北省武汉市","青山区115街297门22号","2020-08-05 14:22:27"
"639","A1639","湖北省武汉市","青山区115街397门32号","2020-08-05 14:22:27"
"640","A1640","湖北省武汉市","青山区115街497门24号","2020-08-05 14:22:27"
"641","A1641","湖北省武汉市","青山区115街597门2号","2020-08-05 14:22:27"
"642","A1642","湖北省武汉市","青山区工业一路","2020-08-05 14:22:27"
"643","A1643","湖北省武汉市","青山区114街1号","2020-08-05 14:22:27"
"644","A1644","湖北省武汉市","青山区114街11号","2020-08-05 14:22:27"
"645","A1645","湖北省武汉市","青山区14街1号","2020-08-05 14:22:27"
"646","A1646","湖北省武汉市","青山区14街111号","2020-08-05 14:22:27"
"647","A1647","湖北省武汉市","青山区114街118号","2020-08-05 14:22:27"
"648","A1648","湖北省武汉市","青山区114街1198号","2020-08-05 14:22:27"
"649","A1649","湖北省武汉市","武昌区东湖路90号","2020-08-05 14:22:27"
"650","A1650","湖北省武汉市","武昌区东湖路92号","2020-08-05 14:22:27"
"651","A1651","湖北省武汉市","武昌区东湖路94号","2020-08-05 14:22:27"
"652","A1652","湖北省武汉市","武昌区东湖路914号","2020-08-05 14:22:27"
"653","A1653","山东省青岛市","北区和兴路65丁","2020-08-05 14:22:27"
"654","A1654","山东省青岛市","北区和兴路615丁","2020-08-05 14:22:27"
"655","A1655","山东省青岛市","北区和兴路84号","2020-08-05 14:22:27"
"656","A1656","山东省青岛市","北区和兴路841号","2020-08-05 14:22:27"
"657","A1657","山东省青岛市","北区威海路213号","2020-08-05 14:22:27"
"658","A1658","山东省青岛市","北区威海路2213号","2020-08-05 14:22:27"
"659","A1659","山东省青岛市","北区威海路2111号","2020-08-05 14:22:27"
"660","A1660","山东省青岛市","北区威海路211号","2020-08-05 14:22:27"
"661","A1661","山东省青岛市","北区威海路203","2020-08-05 14:22:27"
"662","A1662","山东省青岛市","北区威海路2031","2020-08-05 14:22:27"
"663","A1663","山东省青岛市","北区威海路2032","2020-08-05 14:22:27"
"664","A1664","山东省青岛市","北区威海路2033","2020-08-05 14:22:27"
"665","A1665","山东省青岛市","北区威海路2034","2020-08-05 14:22:27"
"666","A1666","山东省青岛市","北区四平路9甲","2020-08-05 14:22:27"
"667","A1667","山东省青岛市","北区四平路19甲","2020-08-05 14:22:27"
"668","A1668","山东省青岛市","北区四平路1号乙","2020-08-05 14:22:27"
"669","A1669","山东省青岛市","北区四平路11号乙","2020-08-05 14:22:27"
"670","A1670","山东省青岛市","北区四平路12号乙","2020-08-05 14:22:27"
"671","A1671","山东省青岛市","北区四平路13号乙","2020-08-05 14:22:27"
"672","A1672","山东省青岛市","北区四平路51号乙","2020-08-05 14:22:27"
"673","A1673","山东省青岛市","北区四平路11甲","2020-08-05 14:22:27"
"674","A1674","山东省青岛市","北区四平路111甲","2020-08-05 14:22:27"
"675","A1675","山东省青岛市","北区四平路311甲","2020-08-05 14:22:27"
"676","A1676","山东省青岛市","北区和兴路68号","2020-08-05 14:22:27"
"677","A1677","山东省青岛市","北区和兴路168号","2020-08-05 14:22:27"
"678","A1678","山东省青岛市","北区和兴路268号","2020-08-05 14:22:27"
"679","A1679","山东省青岛市","北区和兴路368号","2020-08-05 14:22:27"
"680","A1680","山东省青岛市","北区和兴路681","2020-08-05 14:22:27"
"681","A1681","山东省青岛市","北区和兴路72号","2020-08-05 14:22:27"
"682","A1682","山东省青岛市","北区和兴路172号","2020-08-05 14:22:27"
"683","A1683","山东省青岛市","北区和兴路272号","2020-08-05 14:22:27"
"684","A1684","山东省青岛市","北区和兴路372号","2020-08-05 14:22:27"
"685","A1685","山东省青岛市","北区和兴路472号","2020-08-05 14:22:27"
"686","A1686","山东省青岛市","北区和兴路572号","2020-08-05 14:22:27"
"687","A1687","山东省青岛市","北区和兴路59号","2020-08-05 14:22:27"
"688","A1688","山东省青岛市","北区和兴路159号","2020-08-05 14:22:27"
"689","A1689","山东省青岛市","北区和兴路259号","2020-08-05 14:22:27"
"690","A1690","山东省青岛市","北区四平路22甲","2020-08-05 14:22:27"
"691","A1691","山东省青岛市","北区四平路122甲","2020-08-05 14:22:27"
"692","A1692","山东省青岛市","北区四平路222甲","2020-08-05 14:22:27"
"693","A1693","山东省青岛市","北区四平路322甲","2020-08-05 14:22:27"
"694","A1694","山东省青岛市","北区四平路422甲","2020-08-05 14:22:27"
"695","A1695","山东省青岛市","北区四平路522甲","2020-08-05 14:22:27"
"696","A1696","山东省青岛市","北区通化路139号","2020-08-05 14:22:27"
"697","A1697","山东省青岛市","北区通化路39号","2020-08-05 14:22:27"
"698","A1698","山东省青岛市","北区通化路239号","2020-08-05 14:22:27"
"699","A1699","山东省青岛市","北区通化路339号","2020-08-05 14:22:27"
"700","A1700","山东省青岛市","北区通化路439号","2020-08-05 14:22:27"
"701","A1701","山东省青岛市","北区通化路539号","2020-08-05 14:22:27"
"702","A1702","山东省青岛市","北区通化路319号","2020-08-05 14:22:27"
"703","A1703","黑龙江省哈尔滨市","辖区安发街31号","2020-08-05 14:22:27"
"704","A1704","黑龙江省哈尔滨市","辖区安发街131号","2020-08-05 14:22:27"
"705","A1705","黑龙江省哈尔滨市","辖区安发街231号","2020-08-05 14:22:27"
"706","A1706","黑龙江省哈尔滨市","辖区安发街332","2020-08-05 14:22:27"
"707","A1707","黑龙江省哈尔滨市","辖区安发街33","2020-08-05 14:22:27"
"708","A1708","黑龙江省哈尔滨市","辖区安发街41号","2020-08-05 14:22:27"
"709","A1709","黑龙江省哈尔滨市","辖区安发街39","2020-08-05 14:22:27"
"710","A1710","黑龙江省哈尔滨市","辖区安发街附41","2020-08-05 14:22:27"
"711","A1711","黑龙江省哈尔滨市","辖区安发街附411","2020-08-05 14:22:27"
